date,positivity,fatality
2020-08-21,0.0036200087757788505,0.014432989690721649
2020-08-22,0.003820960698689956,0.014411764705882353
2020-08-23,0.0036896364622897447,0.014399059653247136
2020-08-24,0.0033553414871739357,0.014390602055800296
2020-08-25,0.002815376285868977,0.01438637698179683
2020-08-26,0.0024020089529424612,0.014382154388024657
2020-08-27,0.001980633802816902,0.014377934272300472
2020-08-28,0.0015628488501897746,0.014373716632443533
2020-08-29,0.0011295606009262397,0.01436950146627566
2020-08-30,0.0009096077316657192,0.014365288771621226
2020-08-31,0.0008020164986251146,0.01436107854630715
2020-09-01,0.0008083140877598153,0.014356870788162907
2020-09-02,0.0009300162752848175,0.014348462664714496
2020-09-03,0.0010487065951992542,0.014340064383962542
2020-09-04,0.0012691819545402098,0.014327485380116961
2020-09-05,0.0016099356025758968,0.014310747663551403
2020-09-06,0.0020687277324445467,0.014289880431612716
2020-09-07,0.0026418561911325518,0.014264919941775839
2020-09-08,0.0033086138049058748,0.014235909355026147
2020-09-09,0.003725866546234617,0.014211136890951277
2020-09-10,0.004263435431392348,0.014182344428364689
2020-09-11,0.004859855334538878,0.014149581287900665
2020-09-12,0.005094531869127136,0.014125108100317092
2020-09-13,0.005091073650865482,0.014104778353483016
2020-09-14,0.004978501923512106,0.01408450704225352
2020-09-15,0.004676628265084977,0.014068331897789263
2020-09-16,0.0045351473922902496,0.01404816513761468
2020-09-17,0.004284031273428297,0.01402002861230329
2020-09-18,0.003672456575682382,0.014000000000000002
2020-09-19,0.0036218424962852903,0.013968072976054735
2020-09-20,0.0038012729844413016,0.01393232868922377
2020-09-21,0.003993676678592229,0.013892826764956054
2020-09-22,0.0042293233082706765,0.013853548204693242
2020-09-23,0.004339693228582117,0.013818386914833615
2020-09-24,0.004376535626535626,0.013795045045045045
2020-09-25,0.004795188556566969,0.013767912334925542
2020-09-26,0.0046629927935565915,0.013752455795677802
2020-09-27,0.004259388038942976,0.013740886146943356
2020-09-28,0.003887884267631102,0.013725490196078433
2020-09-29,0.003478424367772867,0.013710128707330724
2020-09-30,0.0032220269478617455,0.013690975132718637
2020-10-01,0.0032091802003306425,0.013668061366806138
2020-10-02,0.0030575372926897057,0.013641425389755012
2020-10-03,0.0032855708679383035,0.013614893025840511
2020-10-04,0.003643650938240116,0.013588463671658347
2020-10-05,0.0036870503597122295,0.013569648296870676
2020-10-06,0.004023245417970495,0.013539651837524178
2020-10-07,0.004291093791050004,0.013506063947078283
2020-10-08,0.0042844195435445325,0.01347264228759967
2020-10-09,0.004383517972423687,0.013435700575815739
2020-10-10,0.004418037781840341,0.013398960896910037
2020-10-11,0.004451904831411472,0.013362421598036541
2020-10-12,0.0047423556058890145,0.013322457857531266
2020-10-13,0.004559063690800219,0.013293543136190994
2020-10-14,0.004265244918360547,0.013271939328277357
2020-10-15,0.004100840336134454,0.013250405624661982
2020-10-16,0.003908092446600633,0.013225371120107963
2020-10-17,0.003711201079622133,0.01320043103448276
2020-10-18,0.003490870032223416,0.013175584834632968
2020-10-19,0.0033927621075039915,0.013140252078305176
2020-10-20,0.00372861042679273,0.013094601817210049
2020-10-21,0.00427721713560115,0.013045793397231097
2020-10-22,0.0051201529219006,0.012987012987012988
2020-10-23,0.005750798722044728,0.012942419440042263
2020-10-24,0.006607765981141881,0.012891344383057094
2020-10-25,0.007612619682938314,0.012840670859538784
2020-10-26,0.008093450146015852,0.01280710925248301
2020-10-27,0.008082422950528466,0.012783720323506392
2020-10-28,0.007890287431899304,0.012760416666666666
2020-10-29,0.006930599069590809,0.012740509620384817
2020-10-30,0.006318370426254243,0.012717363093693226
2020-10-31,0.005417522884363908,0.012697590049235555
2020-11-01,0.004786450662739323,0.012668045501551192
2020-11-02,0.005044136191677176,0.012622359608449254
2020-11-03,0.005857155345747006,0.012564102564102566
2020-11-04,0.006543624161073826,0.012506380806533947
2020-11-05,0.0074173971679029,0.012455516014234875
2020-11-06,0.008287063893262616,0.012395648874272705
2020-11-07,0.009109394062627084,0.012339461092923698
2020-11-08,0.009738963838109682,0.012280701754385967
